model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,highlights_raw,url
SMS4EMI06E,Serie 4Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-improntaSMS4EMI06E,Serie 4,freestanding,B,4.8,2085,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4EMI06E
SMS4EMI24E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4EMI24E
SMS4ENI06E,Serie 4Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-improntaSMS4ENI06E,Serie 4,freestanding,B,4.9,83,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Terzo cestello Extra Space: un cestello in più specifico per le posate. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4ENI06E
SMS4EVI08E,Serie 4Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-improntaSMS4EVI08E,Serie 4,freestanding,B,4.9,58,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4EVI08E
SMS4EVW08E,Serie 4Lavastoviglie da libera installazione 60 cm BiancoSMS4EVW08E,Serie 4,freestanding,B,4.8,23,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4EVW08E
SMS4HMI05E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4HMI05E
SMS4HMI07E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4HMI07E
SMS4HMI08E,Serie 4Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-improntaSMS4HMI08E,Serie 4,freestanding,C,5.0,1,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4HMI08E
SMS4HMI09E,Serie 4Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-improntaSMS4HMI09E,Serie 4,freestanding,C,0.0,0,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4HMI09E
SMS4HMI10E,Serie 4Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-improntaSMS4HMI10E,Serie 4,freestanding,C,0.0,0,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS4HMI10E
SMS6ECC12E,Serie 6Lavastoviglie da libera installazione 60 cm Acciaio nero spazzolato anti-improntaSMS6ECC12E,Serie 6,freestanding,A,4.8,37,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS6ECC12E
